applicant_id,age,monthly_income,credit_limit,existing_debt,employment_years,num_existing_loans,pay_1,pay_2,pay_3,pay_4,pay_5,pay_6,pay_7,pay_8,pay_9,pay_10,pay_11,pay_12
B02531,58,62338.0,358630.0,123875.0,2.6,4,-1,0,0,-1,-1,-1,0,-1,-1,0,-1,-1
B02532,29,48562.0,151140.0,63364.0,2.3,1,-1,0,0,0,1,3,0,4,4,4,-1,4
B02533,54,31838.0,108412.0,41588.0,1.0,0,0,0,4,0,3,-1,0,-1,-1,-1,3,-1
B02534,22,36171.0,74133.0,15915.0,25.6,2,0,-1,0,-1,-1,-1,0,0,1,-1,0,0
B02535,57,35406.0,176661.0,58921.0,7.9,2,3,2,4,4,-1,2,3,4,2,2,3,4
B02536,67,20000.0,76295.0,42730.0,6.1,1,0,0,0,-1,0,0,1,0,-1,0,0,-1
B02537,43,76197.0,174787.0,65324.0,4.0,3,0,-1,0,3,1,-1,-1,-1,-1,0,-1,3
B02538,59,49997.0,186122.0,58445.0,10.0,0,4,1,0,2,0,4,1,-1,-1,2,1,2
B02539,35,98560.0,457432.0,311568.0,4.8,2,-1,0,0,0,-1,0,0,1,4,1,-1,1
B02540,35,15162.0,24855.0,4660.0,4.3,4,0,-1,4,-1,0,-1,0,0,0,-1,3,2
B02541,69,61507.0,114566.0,29749.0,4.8,2,0,3,4,3,1,0,2,3,2,4,2,2
B02542,38,30421.0,148591.0,48298.0,11.3,1,0,2,2,0,4,3,2,3,3,2,-1,2
B02543,23,61019.0,230774.0,117568.0,2.4,2,2,2,-1,2,-1,-1,0,0,-1,3,4,3
B02544,32,19159.0,97311.0,59675.0,10.3,3,3,4,0,2,-1,3,3,1,0,-1,0,0
B02545,28,94197.0,391029.0,130227.0,7.2,1,-1,-1,0,-1,2,0,-1,-1,-1,0,0,-1
B02546,57,45272.0,216178.0,173820.0,5.9,2,2,1,3,4,3,3,0,-1,1,4,2,1
B02547,35,29113.0,94136.0,77917.0,5.3,0,-1,0,-1,-1,0,1,0,2,-1,-1,0,-1
B02548,63,20692.0,46313.0,15548.0,11.4,3,-1,-1,1,-1,-1,-1,-1,-1,4,-1,0,0
B02549,53,42543.0,65807.0,34582.0,2.7,3,-1,-1,0,-1,1,4,1,-1,0,-1,-1,0
B02550,27,55998.0,179271.0,10117.0,3.1,0,-1,4,-1,0,-1,0,-1,-1,-1,-1,0,0
B02551,38,36377.0,128824.0,16911.0,3.4,0,-1,-1,0,2,3,-1,4,3,1,0,0,-1
B02552,30,49688.0,259746.0,195184.0,0.6,2,2,4,4,2,3,4,2,0,0,-1,4,1
B02553,55,57613.0,343489.0,84469.0,6.3,1,-1,-1,0,1,-1,3,1,1,2,4,2,0
B02554,26,82482.0,143966.0,53619.0,3.8,3,0,0,0,0,-1,-1,-1,0,1,0,-1,0
B02555,49,169596.0,922080.0,411682.0,9.6,2,0,-1,-1,0,0,0,0,0,-1,-1,0,-1
B02556,47,36463.0,172362.0,63624.0,13.0,2,0,4,4,4,2,0,0,2,0,1,0,-1
B02557,44,20608.0,63688.0,13628.0,11.8,1,0,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1
B02558,49,32704.0,195021.0,53376.0,13.4,1,-1,-1,-1,0,0,-1,0,0,-1,-1,0,-1
B02559,66,55252.0,85118.0,19137.0,5.4,2,3,4,2,3,2,2,4,2,2,2,4,-1
B02560,29,32113.0,95515.0,28100.0,2.2,1,2,-1,3,2,-1,-1,0,-1,0,-1,0,0
B02561,25,82693.0,460377.0,153297.0,1.3,1,0,1,1,3,4,2,4,0,2,2,1,3
B02562,51,48834.0,112028.0,17244.0,10.6,3,0,0,0,2,2,-1,3,-1,-1,0,-1,0
B02563,39,25729.0,115410.0,1563.0,5.6,2,-1,-1,0,0,0,0,-1,0,-1,0,0,-1
B02564,36,41436.0,129682.0,82707.0,5.4,0,0,-1,0,-1,0,3,2,0,0,3,0,-1
B02565,64,106455.0,250376.0,79482.0,12.2,0,0,-1,0,0,0,0,-1,0,-1,0,-1,-1
B02566,42,17899.0,61893.0,27682.0,7.8,3,3,4,2,2,3,3,4,3,3,4,0,-1
B02567,52,94172.0,275092.0,92547.0,3.3,5,0,0,-1,0,-1,0,-1,0,-1,-1,0,-1
B02568,51,58456.0,313500.0,147691.0,1.4,3,1,0,1,-1,0,2,1,3,1,0,0,3
B02569,51,45392.0,243392.0,95958.0,0.7,5,1,2,1,1,4,2,3,2,2,2,2,2
B02570,31,13921.0,61928.0,14570.0,13.2,4,4,2,0,1,1,1,-1,4,2,1,-1,-1
B02571,63,58467.0,280394.0,136001.0,3.7,2,-1,3,0,-1,0,-1,0,0,0,4,3,1
B02572,40,62686.0,269678.0,84020.0,9.1,2,0,0,0,-1,-1,0,0,0,-1,-1,-1,-1
B02573,39,34670.0,92031.0,86871.0,7.6,4,3,2,2,3,0,2,1,2,0,0,-1,-1
B02574,68,25344.0,111409.0,52220.0,3.7,1,4,2,3,2,1,-1,1,2,4,1,4,3
B02575,57,71131.0,117703.0,70616.0,4.9,1,1,-1,1,3,-1,0,4,2,1,0,-1,0
B02576,24,85126.0,377745.0,215296.0,2.6,2,-1,0,0,-1,-1,-1,-1,-1,0,0,-1,0
B02577,62,48521.0,137375.0,42989.0,7.5,4,4,3,4,-1,1,2,1,4,0,0,0,0
B02578,24,32018.0,126364.0,63331.0,4.9,2,-1,0,0,-1,-1,0,0,0,-1,0,0,0
B02579,63,23388.0,42181.0,28094.0,4.4,5,0,0,0,-1,-1,-1,0,-1,0,0,-1,0
B02580,55,44396.0,233109.0,37654.0,3.4,2,0,-1,-1,1,-1,3,-1,0,0,0,-1,0
B02581,46,58026.0,181082.0,35079.0,2.4,2,0,-1,-1,-1,0,-1,0,0,2,-1,-1,0
B02582,32,46030.0,119578.0,78230.0,1.1,1,-1,-1,0,-1,0,0,0,-1,-1,-1,-1,-1
B02583,36,16118.0,79824.0,26571.0,3.0,2,2,0,1,0,2,3,0,3,3,3,4,4
B02584,64,14875.0,81518.0,28567.0,2.9,3,0,3,1,2,2,1,1,2,1,-1,0,2
B02585,52,47131.0,93783.0,79121.0,4.4,1,1,1,-1,-1,0,0,2,0,0,4,2,0
B02586,40,34128.0,77642.0,37688.0,3.9,1,0,-1,-1,1,0,0,4,4,3,0,-1,-1
B02587,40,33039.0,60589.0,12605.0,13.5,2,-1,4,-1,-1,0,-1,-1,0,-1,2,0,0
B02588,29,16992.0,66600.0,29419.0,5.1,4,-1,-1,0,2,2,-1,-1,0,-1,0,0,-1
B02589,55,36945.0,148625.0,9445.0,0.7,2,4,1,4,3,4,1,3,1,3,-1,0,4
B02590,24,30180.0,55180.0,31222.0,13.6,2,-1,0,0,-1,0,0,-1,-1,0,-1,-1,0
B02591,55,47679.0,197851.0,53975.0,4.1,3,2,3,3,4,3,1,1,4,1,2,4,2
B02592,24,80489.0,132056.0,100301.0,0.9,0,-1,-1,-1,-1,4,-1,1,0,-1,-1,-1,0
B02593,23,25823.0,40349.0,16914.0,10.8,1,-1,0,0,0,-1,-1,2,-1,-1,-1,0,0
B02594,61,51232.0,110398.0,54728.0,7.7,2,-1,-1,1,-1,-1,-1,0,-1,-1,0,-1,0
B02595,35,97937.0,491870.0,174989.0,7.8,3,0,-1,3,0,-1,-1,0,0,-1,-1,0,0
B02596,21,34958.0,111763.0,60488.0,4.1,3,4,1,-1,-1,-1,0,1,0,0,-1,0,-1
B02597,27,97966.0,179138.0,102675.0,27.4,3,-1,-1,0,-1,0,-1,0,0,-1,-1,-1,-1
B02598,24,37708.0,147183.0,16733.0,5.2,4,-1,4,3,2,1,4,1,2,-1,-1,4,0
B02599,68,50127.0,252157.0,132530.0,10.2,4,-1,-1,-1,0,0,-1,0,-1,-1,-1,-1,-1
B02600,56,76431.0,263475.0,104985.0,5.3,1,0,-1,-1,0,-1,-1,0,-1,-1,0,0,0
B02601,45,34375.0,100543.0,34313.0,4.7,3,-1,0,-1,0,0,0,3,3,2,0,0,-1
B02602,24,38071.0,134872.0,43295.0,9.5,0,4,4,1,2,1,0,-1,1,1,-1,4,4
B02603,44,30018.0,141169.0,51042.0,3.8,4,0,4,2,2,1,-1,2,4,4,4,3,1
B02604,27,45625.0,129629.0,84188.0,3.9,1,0,4,-1,4,3,3,-1,3,1,3,4,1
B02605,35,19745.0,52412.0,23110.0,9.2,2,-1,4,-1,-1,-1,0,-1,-1,-1,2,0,-1
B02606,49,45173.0,69124.0,27377.0,16.9,3,0,-1,0,-1,-1,-1,-1,0,-1,1,0,-1
B02607,42,68575.0,185011.0,70664.0,3.3,4,0,-1,0,0,0,0,0,0,0,0,0,0
B02608,66,29384.0,141122.0,67770.0,13.8,1,-1,-1,0,0,0,-1,-1,-1,-1,0,0,0
B02609,61,15152.0,78922.0,9548.0,5.2,2,-1,-1,-1,0,0,-1,0,-1,0,0,-1,2
B02610,43,65775.0,304166.0,100782.0,3.5,0,2,2,0,-1,0,0,-1,3,3,-1,-1,-1
B02611,67,16193.0,31985.0,11597.0,5.6,3,0,0,4,-1,-1,0,2,-1,0,0,4,0
B02612,62,52470.0,270960.0,106073.0,4.2,1,0,-1,4,0,0,-1,4,-1,-1,4,3,-1
B02613,41,25151.0,132995.0,5031.0,2.8,0,3,4,2,3,2,4,4,2,-1,1,0,2
B02614,23,58234.0,332683.0,200763.0,3.6,4,0,0,0,0,-1,-1,0,0,0,4,0,0
B02615,52,31174.0,131089.0,44364.0,4.8,1,0,1,-1,0,4,3,2,2,-1,2,1,-1
B02616,50,104214.0,529793.0,52089.0,5.8,2,1,0,-1,0,0,4,0,3,2,0,2,-1
B02617,27,34370.0,65095.0,30051.0,7.7,3,1,2,2,3,1,1,4,4,4,3,4,4
B02618,32,119589.0,439110.0,336306.0,2.9,3,-1,3,1,2,3,2,2,2,4,2,2,3
B02619,22,55325.0,212152.0,126987.0,7.5,1,2,4,0,0,0,0,0,0,2,0,2,4
B02620,30,31374.0,73557.0,24763.0,4.6,3,0,3,1,3,3,4,3,3,2,2,4,4
B02621,26,50056.0,243528.0,170312.0,8.3,1,0,-1,0,2,4,3,3,0,2,-1,0,2
B02622,51,16477.0,28828.0,13823.0,19.7,0,2,0,-1,-1,-1,0,-1,4,0,2,3,1
B02623,67,62306.0,353745.0,61134.0,1.8,0,0,0,-1,-1,0,0,-1,-1,1,0,4,0
B02624,65,35540.0,69770.0,19940.0,3.5,3,0,4,4,2,2,3,3,1,-1,2,1,-1
B02625,27,22304.0,54712.0,17135.0,7.3,2,0,-1,2,0,-1,1,1,4,-1,-1,-1,3
B02626,55,30409.0,100988.0,56009.0,5.2,2,-1,0,-1,-1,4,-1,-1,-1,2,-1,0,0
B02627,48,59312.0,241350.0,108037.0,3.8,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
B02628,26,49928.0,164150.0,100060.0,0.6,0,3,0,0,4,0,0,-1,-1,-1,0,0,0
B02629,53,39434.0,97060.0,10140.0,7.1,1,-1,-1,-1,0,1,2,3,-1,0,-1,-1,-1
B02630,65,21961.0,130062.0,86378.0,4.7,1,-1,-1,-1,-1,-1,-1,3,0,2,1,0,4
B02631,50,52228.0,311791.0,155829.0,5.0,0,0,-1,0,3,-1,0,0,2,1,-1,4,2
B02632,69,87262.0,459375.0,207894.0,11.1,1,0,-1,4,2,1,0,0,-1,-1,-1,-1,0
B02633,60,45379.0,108944.0,43590.0,0.9,1,0,0,0,-1,0,0,-1,0,-1,0,1,-1
B02634,40,55095.0,278755.0,38013.0,3.0,4,3,2,2,-1,-1,-1,4,4,1,1,1,3
B02635,51,45178.0,142528.0,50690.0,3.3,3,-1,-1,0,0,0,-1,-1,0,0,-1,4,-1
B02636,23,15172.0,57051.0,25574.0,3.8,3,-1,-1,4,-1,3,3,-1,1,3,3,2,3
B02637,35,100457.0,371997.0,58993.0,3.4,1,-1,4,3,2,1,3,1,3,2,4,4,4
B02638,44,22492.0,118632.0,83953.0,0.9,1,-1,3,4,1,0,-1,0,-1,0,1,-1,2
B02639,24,35090.0,131883.0,60583.0,9.4,0,0,-1,-1,4,3,4,-1,3,1,4,1,0
B02640,58,44535.0,243774.0,56848.0,17.1,2,3,0,-1,-1,-1,0,3,-1,4,0,0,0
B02641,47,64095.0,330588.0,42180.0,0.5,1,-1,-1,2,-1,-1,0,-1,0,0,3,2,3
B02642,28,60876.0,300027.0,137102.0,14.3,0,-1,-1,0,0,0,-1,-1,-1,0,-1,-1,0
B02643,27,56937.0,257236.0,94575.0,4.3,1,-1,-1,-1,0,0,0,-1,0,-1,-1,0,0
B02644,51,56465.0,227986.0,38753.0,9.7,2,-1,3,0,1,2,4,2,0,2,2,1,3
B02645,59,28978.0,130724.0,66936.0,10.9,1,4,2,2,1,3,-1,2,3,4,2,2,0
B02646,46,45951.0,143759.0,100379.0,1.1,1,-1,0,0,-1,-1,0,0,-1,0,0,-1,3
B02647,38,140475.0,277563.0,32279.0,12.9,1,1,4,1,0,1,-1,-1,0,-1,0,2,0
B02648,34,41821.0,170533.0,22935.0,8.4,3,-1,2,3,3,0,1,0,0,-1,2,1,1
B02649,41,48993.0,162661.0,55413.0,13.0,4,0,3,1,0,2,0,-1,-1,0,-1,0,-1
B02650,49,101724.0,173332.0,94009.0,1.7,3,0,-1,-1,-1,1,-1,0,-1,0,0,-1,0
B02651,55,57582.0,326388.0,107671.0,4.6,4,-1,4,0,0,0,3,0,0,-1,-1,0,-1
B02652,49,20713.0,103934.0,14556.0,1.3,3,0,0,2,-1,-1,3,2,1,3,4,2,1
B02653,51,40320.0,233039.0,48598.0,6.9,4,4,-1,3,4,3,0,1,4,4,2,2,3
B02654,52,56117.0,145597.0,66074.0,4.5,2,0,0,-1,-1,-1,0,4,0,-1,-1,-1,-1
B02655,39,50035.0,85161.0,64724.0,6.7,1,-1,0,0,-1,-1,0,-1,0,4,-1,-1,0
B02656,24,46866.0,280723.0,101971.0,2.3,4,-1,-1,0,-1,0,-1,0,0,4,0,0,-1
B02657,42,36880.0,116351.0,38836.0,4.9,1,-1,-1,0,-1,0,-1,0,0,-1,4,-1,0
B02658,42,11446.0,62752.0,23478.0,7.0,0,1,-1,1,-1,2,2,0,4,1,1,0,-1
B02659,56,16378.0,80873.0,22200.0,3.9,1,-1,1,4,0,3,2,4,3,2,2,1,4
B02660,52,30406.0,140789.0,31383.0,1.6,2,1,1,-1,3,0,-1,-1,3,3,3,3,2
B02661,29,76478.0,421509.0,88583.0,0.7,3,2,1,1,2,4,1,3,2,4,1,4,3
B02662,22,30678.0,154254.0,103752.0,11.3,2,0,1,1,0,1,4,3,0,-1,3,3,0
B02663,31,47256.0,122876.0,37713.0,6.8,4,0,2,-1,-1,0,0,2,0,3,4,1,-1
B02664,49,24671.0,79375.0,51097.0,10.4,2,4,1,2,1,1,2,2,3,4,1,3,1
B02665,32,64492.0,317615.0,116789.0,6.6,3,4,2,3,4,3,1,2,4,4,4,-1,0
B02666,51,44695.0,116654.0,80327.0,1.4,4,2,1,3,3,2,0,4,2,2,1,1,-1
B02667,49,130909.0,728577.0,250829.0,5.8,3,-1,-1,-1,0,2,4,-1,0,0,-1,-1,0
B02668,27,109508.0,649529.0,415210.0,2.5,3,-1,-1,2,0,2,-1,3,1,0,4,1,0
B02669,33,42423.0,81560.0,54296.0,3.0,1,4,4,4,4,4,3,3,4,2,2,2,4
B02670,23,40951.0,113928.0,48611.0,4.1,2,-1,-1,2,2,-1,-1,2,1,0,0,-1,0
B02671,31,53379.0,163891.0,27804.0,14.3,2,-1,-1,-1,0,2,2,1,0,2,-1,-1,-1
B02672,50,60861.0,97962.0,41427.0,6.2,2,0,-1,2,3,4,2,2,3,2,2,2,4
B02673,29,24318.0,84031.0,42403.0,12.3,1,-1,0,-1,-1,0,0,-1,3,4,-1,-1,1
B02674,55,38217.0,203225.0,130270.0,13.6,4,-1,0,-1,-1,2,0,-1,0,-1,4,4,2
B02675,65,39113.0,72798.0,40446.0,1.0,1,1,2,4,4,1,3,3,4,1,1,1,2
B02676,38,45915.0,158828.0,44229.0,6.5,2,-1,-1,-1,-1,0,3,-1,-1,-1,0,0,-1
B02677,25,30439.0,80768.0,25381.0,10.3,2,3,4,3,1,4,3,4,1,2,1,3,4
B02678,44,86007.0,231363.0,109968.0,6.0,1,0,0,-1,-1,0,0,4,0,-1,0,0,0
B02679,58,71662.0,308234.0,133862.0,4.3,1,0,-1,-1,-1,0,-1,0,-1,-1,-1,-1,0
B02680,48,59648.0,295522.0,170703.0,4.0,2,0,3,0,-1,-1,-1,3,0,3,1,-1,-1
B02681,42,104481.0,236272.0,20461.0,0.5,2,-1,-1,-1,-1,0,0,-1,0,0,0,0,3
B02682,40,15123.0,36117.0,1671.0,4.2,2,0,0,-1,1,-1,-1,0,0,0,1,0,0
B02683,66,30253.0,68247.0,30509.0,0.7,4,0,0,-1,0,-1,0,-1,0,0,0,0,4
B02684,37,42209.0,67250.0,55767.0,0.7,3,0,0,0,0,-1,0,0,-1,-1,-1,-1,0
B02685,67,46041.0,79094.0,63092.0,5.6,1,0,0,-1,0,0,0,0,0,-1,0,-1,-1
B02686,52,76491.0,445740.0,129284.0,10.6,4,0,-1,4,2,0,-1,4,3,-1,2,1,-1
B02687,53,38705.0,60373.0,9932.0,6.8,0,-1,-1,0,-1,0,0,-1,4,1,3,0,0
B02688,59,42673.0,128284.0,37428.0,4.0,1,-1,-1,-1,0,4,-1,-1,-1,0,0,-1,-1
B02689,22,70596.0,156571.0,18137.0,2.0,1,-1,3,-1,1,0,-1,0,0,0,-1,0,-1
B02690,59,43516.0,116364.0,90542.0,8.6,3,2,0,0,-1,0,4,2,-1,0,0,4,1
B02691,56,23239.0,130910.0,47661.0,5.4,4,2,0,3,1,1,2,2,2,3,1,4,4
B02692,21,34005.0,155175.0,102850.0,8.2,1,0,-1,-1,0,3,3,3,4,2,1,-1,2
B02693,31,66478.0,388165.0,297798.0,2.6,4,0,-1,-1,-1,-1,-1,0,0,-1,2,0,0
B02694,44,34422.0,56214.0,13176.0,2.7,3,-1,0,-1,0,1,-1,0,0,0,3,3,4
B02695,57,26251.0,78301.0,25516.0,4.8,1,-1,-1,0,0,0,-1,0,-1,-1,0,-1,0
B02696,21,70035.0,118316.0,68774.0,2.2,0,0,-1,4,3,1,0,1,0,0,0,0,0
B02697,37,73725.0,380195.0,219392.0,2.3,3,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1
B02698,44,55734.0,128522.0,26767.0,3.3,0,4,2,3,1,4,-1,2,1,3,2,3,1
B02699,22,22716.0,63499.0,18309.0,6.6,2,0,-1,-1,2,0,0,0,1,-1,0,-1,0
B02700,52,92124.0,350071.0,195792.0,16.1,2,-1,0,-1,-1,0,0,-1,-1,0,-1,-1,-1
B02701,48,73994.0,204617.0,42890.0,4.2,0,-1,0,-1,-1,0,-1,-1,0,-1,0,-1,0
B02702,21,56146.0,307002.0,57311.0,1.8,2,4,4,0,0,-1,-1,0,0,-1,4,2,-1
B02703,30,34327.0,155557.0,45968.0,3.7,7,0,-1,0,-1,0,-1,0,0,-1,2,-1,0
B02704,47,16979.0,62753.0,11269.0,0.8,0,-1,-1,0,0,0,0,0,4,2,0,0,-1
B02705,33,94382.0,304561.0,51902.0,17.1,1,0,-1,-1,-1,0,0,0,0,-1,3,-1,-1
B02706,45,83502.0,150698.0,54396.0,0.3,5,0,0,4,4,0,0,-1,0,0,0,0,0
B02707,54,85626.0,215295.0,54348.0,2.1,1,0,0,-1,-1,0,0,0,0,-1,0,-1,-1
B02708,51,81863.0,394355.0,13724.0,7.7,6,-1,-1,2,-1,-1,-1,1,4,0,0,-1,0
B02709,44,69121.0,359935.0,230198.0,1.4,2,-1,0,0,2,-1,3,3,2,4,1,0,0
B02710,39,132025.0,202703.0,46959.0,13.3,2,-1,0,-1,2,2,4,3,-1,0,-1,0,-1
B02711,29,80017.0,264507.0,29677.0,6.2,2,0,-1,-1,-1,-1,0,-1,0,0,0,-1,0
B02712,27,92229.0,543887.0,300492.0,4.4,4,-1,0,-1,0,0,0,-1,-1,0,0,0,0
B02713,31,67539.0,121556.0,23668.0,0.9,1,0,-1,0,-1,1,2,1,2,2,2,-1,-1
B02714,41,45436.0,192405.0,57755.0,7.5,1,1,2,0,1,0,0,3,0,1,-1,-1,0
B02715,56,30754.0,110795.0,50841.0,5.5,2,2,1,0,4,4,1,2,1,3,4,4,1
B02716,67,95229.0,399300.0,229700.0,4.9,2,-1,-1,-1,-1,0,0,-1,3,0,0,0,0
B02717,33,54901.0,282486.0,137105.0,3.3,4,0,1,0,4,0,-1,-1,0,4,-1,-1,1
B02718,36,30900.0,159604.0,74651.0,6.4,3,-1,-1,0,2,0,-1,0,0,-1,-1,1,-1
B02719,33,41308.0,154852.0,74960.0,1.8,1,3,2,3,4,3,4,1,4,3,2,4,1
B02720,66,37352.0,220487.0,86634.0,3.6,2,0,-1,-1,0,-1,4,-1,1,2,-1,-1,0
B02721,37,18874.0,68149.0,50961.0,5.5,1,-1,0,0,0,2,0,0,-1,2,0,-1,-1
B02722,64,33836.0,177776.0,47308.0,8.0,4,0,-1,-1,0,-1,0,0,-1,0,0,0,-1
B02723,21,51713.0,201873.0,127089.0,5.3,0,3,1,-1,2,4,3,1,1,-1,0,-1,4
B02724,62,21647.0,43109.0,19369.0,0.8,6,-1,0,0,0,-1,-1,4,0,0,0,0,0
B02725,38,40738.0,179689.0,81015.0,0.9,4,0,0,0,1,0,-1,-1,0,0,0,-1,0
B02726,62,30562.0,140319.0,33832.0,1.9,4,4,4,3,0,0,1,2,0,0,-1,-1,-1
B02727,55,38746.0,202282.0,67186.0,4.1,6,3,2,1,2,0,0,-1,-1,-1,0,-1,0
B02728,21,27014.0,157407.0,126519.0,13.6,0,2,4,3,4,4,4,4,4,3,1,-1,4
B02729,57,25226.0,45570.0,12175.0,6.1,1,0,-1,-1,0,0,-1,0,0,-1,0,0,0
B02730,52,34447.0,142621.0,21824.0,11.3,0,-1,-1,0,0,-1,0,0,1,-1,-1,0,0
B02731,65,40113.0,81917.0,12588.0,5.5,1,-1,0,0,3,2,-1,0,2,0,4,3,-1
B02732,36,52666.0,142745.0,44381.0,14.7,0,-1,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1
B02733,46,15295.0,47276.0,43414.0,6.1,5,-1,0,0,0,1,3,1,4,0,2,4,0
B02734,51,29015.0,137530.0,36668.0,2.5,1,-1,0,3,0,-1,-1,-1,0,0,0,-1,-1
B02735,64,41398.0,145243.0,27312.0,2.6,5,-1,-1,0,0,-1,0,0,-1,0,0,0,-1
B02736,49,23908.0,71510.0,23319.0,3.8,2,1,4,3,4,0,3,4,2,4,3,3,2
B02737,42,22490.0,88217.0,56471.0,4.6,2,0,0,-1,2,4,4,-1,2,-1,3,1,3
B02738,42,56903.0,233786.0,123249.0,7.4,1,0,0,3,0,3,4,4,3,1,-1,-1,0
B02739,60,34264.0,125753.0,71486.0,4.3,2,2,0,0,0,0,0,-1,-1,-1,-1,4,0
B02740,38,51560.0,262716.0,101902.0,1.0,1,0,-1,2,-1,-1,0,0,0,0,-1,-1,0
B02741,58,45432.0,74063.0,27899.0,4.4,0,0,0,-1,-1,-1,-1,0,-1,0,0,-1,0
B02742,27,32969.0,188768.0,97916.0,8.5,1,-1,0,-1,0,-1,0,-1,0,0,-1,-1,0
B02743,32,36849.0,164868.0,85257.0,3.6,2,2,3,2,1,-1,2,2,3,2,1,-1,4
B02744,56,47530.0,222580.0,71507.0,2.8,3,-1,-1,0,3,2,-1,0,-1,0,-1,-1,1
B02745,35,23602.0,125765.0,28319.0,6.8,2,-1,-1,-1,0,-1,-1,0,0,0,-1,-1,-1
B02746,44,53387.0,183656.0,23737.0,6.8,2,-1,3,0,-1,-1,-1,0,0,-1,-1,-1,-1
B02747,35,34076.0,79389.0,24983.0,0.9,2,1,4,2,4,2,0,3,1,2,-1,3,1
B02748,28,75963.0,379181.0,239550.0,5.1,2,0,-1,-1,1,0,-1,0,2,4,2,2,0
B02749,49,39525.0,103528.0,70746.0,4.3,3,-1,0,2,1,-1,0,0,3,0,4,4,-1
B02750,69,63720.0,271800.0,147409.0,1.7,0,0,0,-1,-1,0,0,0,0,0,1,0,0
B02751,64,63304.0,226630.0,43400.0,5.9,2,-1,-1,2,0,0,0,-1,2,-1,0,-1,-1
B02752,43,24692.0,80345.0,33714.0,0.6,2,-1,-1,0,-1,-1,-1,-1,0,-1,-1,1,0
B02753,65,60857.0,336751.0,149996.0,1.7,0,3,2,4,1,3,0,3,4,3,1,2,2
B02754,47,44403.0,194418.0,126200.0,1.9,4,-1,0,0,-1,0,-1,2,-1,-1,4,4,1
B02755,61,59635.0,187514.0,30702.0,5.6,4,-1,0,0,0,-1,0,0,-1,0,0,0,1
B02756,42,24787.0,53883.0,22323.0,10.0,0,-1,-1,0,-1,-1,0,-1,0,-1,0,0,4
B02757,28,45407.0,137935.0,58550.0,17.1,2,-1,2,0,-1,0,-1,-1,0,0,0,-1,0
B02758,33,66518.0,107285.0,47962.0,11.1,1,-1,-1,0,-1,-1,-1,-1,-1,0,0,0,-1
B02759,42,41039.0,229471.0,86073.0,6.1,4,2,-1,0,0,0,-1,0,-1,0,0,3,-1
B02760,45,12177.0,67132.0,49375.0,10.9,5,0,-1,0,3,3,4,2,-1,3,2,2,-1
B02761,61,12560.0,56336.0,10070.0,1.3,3,-1,-1,-1,0,-1,-1,-1,-1,1,0,-1,0
B02762,24,22708.0,102398.0,46626.0,11.8,2,0,-1,-1,0,4,0,0,1,0,0,0,-1
B02763,62,85482.0,311058.0,28813.0,2.1,0,0,0,0,0,0,-1,0,-1,-1,-1,-1,2
B02764,53,37995.0,139174.0,87088.0,0.6,4,3,4,3,3,4,4,4,3,4,2,3,2
B02765,42,199066.0,306292.0,139407.0,6.3,2,1,0,1,-1,3,1,-1,3,2,4,3,3
B02766,52,15068.0,31757.0,4308.0,10.7,1,3,1,-1,2,-1,0,-1,-1,-1,0,0,4
B02767,46,68530.0,302233.0,52600.0,8.1,2,1,0,0,0,-1,1,1,1,0,-1,-1,0
B02768,30,31552.0,66942.0,27765.0,5.2,2,-1,0,-1,1,4,3,4,1,4,-1,-1,-1
B02769,65,29484.0,47239.0,22088.0,4.0,1,-1,-1,-1,1,0,2,0,-1,-1,-1,0,0
B02770,59,36901.0,172336.0,153838.0,4.8,4,0,1,-1,-1,0,0,3,1,-1,1,4,1
B02771,34,46023.0,89564.0,27158.0,2.7,2,-1,0,0,2,0,-1,-1,0,0,-1,-1,0
B02772,66,27653.0,154668.0,64278.0,6.7,0,3,4,4,4,3,1,4,2,1,1,1,1
B02773,22,47419.0,264685.0,186968.0,2.3,1,0,-1,-1,1,2,4,-1,3,0,0,0,-1
B02774,67,21656.0,74522.0,12263.0,5.9,1,-1,0,-1,0,3,3,0,0,-1,3,4,3
B02775,23,86432.0,461769.0,134413.0,2.1,1,3,-1,0,-1,3,1,4,3,0,1,4,-1
B02776,49,78295.0,404100.0,70603.0,1.2,0,3,4,0,1,0,-1,4,-1,0,1,0,1
B02777,32,44172.0,190003.0,166360.0,18.7,2,-1,0,-1,-1,0,-1,0,-1,1,-1,1,-1
B02778,32,71276.0,412270.0,163148.0,8.8,3,-1,-1,1,-1,1,-1,0,1,0,-1,0,4
B02779,37,38993.0,228170.0,132514.0,1.7,3,0,2,2,1,2,1,-1,-1,4,1,2,3
B02780,68,29023.0,104165.0,16466.0,2.4,3,4,4,4,2,3,3,3,1,4,2,-1,4
B02781,45,32221.0,56783.0,8785.0,1.6,3,-1,4,2,0,4,4,-1,3,4,1,1,2
B02782,67,30791.0,94786.0,39204.0,7.2,2,4,2,3,4,2,4,4,4,1,2,3,2
B02783,37,79928.0,148318.0,62937.0,6.4,0,0,0,0,0,4,4,3,-1,0,-1,4,0
